,date,species,plant,rep,input_by,potted,branch_length,branch_width,branch_height,total_branch_mass,branching,mpa,notes_on_plant_char,start_time_clocktime,start_time,ambient_temp,ambient_humidity,pre_ignition_glow,first_glow_time,ignition,primary_ignition,primary_time_of_flame_end,secondary_ignition,secondary_time_of_flame_end,third_ignition,third_time_of_ignition_flame_end,time_fh,fh,time_of_glow_end,end_time,thermocoupler_height,hotplate_height,notes_on_flam_data,Species,end_ct,glow_start_ct,glow_end_ct,maxflameht_ct,firstigstart_ct,secondigstart_ct,firstigend_ct,secondigend_ct
211,2022-08-09,MALLAU,8.0,1.0,AC,yes,25.0,23.5,15.0,30.73,2.0,0.22999999999999998,,2023-06-19 13:03:24,2023-06-19 13:03:24,34.3,33.0,0.0,,M,2023-06-19 13:11:23,2023-06-19 13:11:39,,,,,2023-06-19 13:11:27,57.5,2023-06-19 13:21:33,2023-06-19 13:21:33,19.0,15.0,,MALLAU,2023-06-19 13:21:33,,2023-06-19 13:21:33,2023-06-19 13:11:27,2023-06-19 13:11:23,,2023-06-19 13:11:39,
212,2022-08-09,MALLAU,8.0,2.0,AC,yes,25.0,14.4,13.2,22.25,0.0,0.09,,2023-06-19 13:27:06,2023-06-19 13:27:06,33.9,34.0,0.0,,M,2023-06-19 13:37:24,2023-06-19 13:37:44,,,,,2023-06-19 13:37:26,27.0,2023-06-19 13:39:23,2023-06-19 13:39:23,19.0,15.0,,MALLAU,2023-06-19 13:39:23,,2023-06-19 13:39:23,2023-06-19 13:37:26,2023-06-19 13:37:24,,2023-06-19 13:37:44,
213,2022-08-09,MALLAU,9.0,1.0,AC,yes,25.0,30.3,18.0,39.86,6.0,0.11000000000000001,,2023-06-19 14:04:06,2023-06-19 14:04:06,34.5,32.0,1.0,2023-06-19 14:04:15,M,2023-06-19 14:14:16,2023-06-19 14:15:15,,,,,2023-06-19 14:14:23,74.0,2023-06-19 14:20:56,2023-06-19 14:20:56,19.0,15.0,glow started by touching pilot flame,MALLAU,2023-06-19 14:20:56,2023-06-19 14:04:15,2023-06-19 14:20:56,2023-06-19 14:14:23,2023-06-19 14:14:16,,2023-06-19 14:15:15,
214,2022-08-09,MALLAU,10.0,1.0,AC,yes,25.0,22.0,21.8,33.35,0.0,0.11000000000000001,heavily infested with scale,2023-06-19 14:27:19,2023-06-19 00:00:26,34.0,31.0,1.0,2023-06-19 00:07:22,M,2023-06-19 00:12:15,2023-06-19 00:12:48,,,,,2023-06-19 00:12:21,32.0,2023-06-19 00:24:50,2023-06-19 00:24:50,19.0,15.0,,MALLAU,2023-06-19 14:51:43,2023-06-19 14:34:15,2023-06-19 14:51:43,2023-06-19 14:39:14,2023-06-19 14:39:08,,2023-06-19 14:39:41,
215,2022-11-15,MALLAU,11.0,1.0,RD,yes,25.0,22.1,7.4,27.89,0.0,0.03,,2023-06-19 16:32:53,2023-06-19 16:32:53,22.4,34.0,1.0,2023-06-19 16:33:07,M,2023-06-19 16:40:15,2023-06-19 16:40:40,,,,,2023-06-19 16:40:24,35.0,,2023-06-19 16:46:52,19.5,16.0,glow start by touching pilot flame; still glowing at end of video (16:46:52),MALLAU,2023-06-19 16:46:52,2023-06-19 16:33:07,,2023-06-19 16:40:24,2023-06-19 16:40:15,,2023-06-19 16:40:40,
216,2022-11-15,MALLAU,11.0,2.0,RD,yes,25.0,26.0,11.3,31.69,4.0,0.06999999999999999,,2023-06-19 16:49:22,2023-06-19 16:49:22,22.9,33.0,1.0,2023-06-19 16:49:35,M,2023-06-19 16:55:06,2023-06-19 16:55:42,,,,,2023-06-19 16:55:09,36.0,2023-06-19 16:56:54,2023-06-19 16:56:54,19.5,16.0,glow start by touching pilot flame,MALLAU,2023-06-19 16:56:54,2023-06-19 16:49:35,2023-06-19 16:56:54,2023-06-19 16:55:09,2023-06-19 16:55:06,,2023-06-19 16:55:42,
217,2022-08-10,MANDEN,1.0,1.0,JL,yes,17.0,6.8,5.9,22.23,4.0,0.16999999999999998,,2023-06-19 10:34:59,2023-06-19 00:00:37,28.7,44.0,1.0,2023-06-19 00:02:03,M,2023-06-19 00:09:33,2023-06-19 00:10:01,,,,,2023-06-19 00:09:35,24.0,2023-06-19 00:10:43,2023-06-19 00:10:43,19.0,15.0,,MANDEN,2023-06-19 10:45:05,2023-06-19 10:36:25,2023-06-19 10:45:05,2023-06-19 10:43:57,2023-06-19 10:43:55,,2023-06-19 10:44:23,
218,2022-08-10,MANDEN,1.0,2.0,JL,yes,15.5,13.0,6.8,22.83,4.0,0.13,,2023-06-19 10:46:34,2023-06-19 00:00:18,30.3,41.0,0.0,,M,2023-06-19 00:07:10,2023-06-19 00:07:23,,,,,2023-06-19 00:07:13,29.0,2023-06-19 00:09:40,2023-06-19 00:09:40,19.0,15.0,,MANDEN,2023-06-19 10:55:56,,2023-06-19 10:55:56,2023-06-19 10:53:29,2023-06-19 10:53:26,,2023-06-19 10:53:39,
219,2022-08-10,MANDEN,1.0,3.0,JL,yes,12.0,9.1,7.5,20.28,5.0,0.13999999999999999,,2023-06-19 10:57:03,2023-06-19 00:00:09,31.6,31.0,0.0,,M,2023-06-19 00:07:56,2023-06-19 00:08:08,,,,,2023-06-19 00:07:56,11.0,2023-06-19 00:09:39,2023-06-19 00:09:39,19.0,15.0,,MANDEN,2023-06-19 11:06:33,,2023-06-19 11:06:33,2023-06-19 11:04:50,2023-06-19 11:04:50,,2023-06-19 11:05:02,
220,2022-08-10,MANDEN,1.0,4.0,JL,yes,12.0,12.7,7.1,22.26,4.0,0.11000000000000001,,2023-06-19 11:07:37,2023-06-19 00:00:09,31.9,38.0,1.0,2023-06-19 00:03:16,M,2023-06-19 00:05:54,2023-06-19 00:06:02,,,,,2023-06-19 00:05:58,27.0,2023-06-19 00:07:15,2023-06-19 00:07:15,19.0,15.0,,MANDEN,2023-06-19 11:14:43,2023-06-19 11:10:44,2023-06-19 11:14:43,2023-06-19 11:13:26,2023-06-19 11:13:22,,2023-06-19 11:13:30,
221,2022-08-10,MANDEN,1.0,5.0,JL,yes,15.0,16.5,5.1,22.23,6.0,0.09,,2023-06-19 12:26:17,2023-06-19 00:00:12,35.0,35.0,0.0,,M,2023-06-19 00:05:38,2023-06-19 00:05:43,,,,,2023-06-19 00:05:42,16.0,2023-06-19 00:07:32,2023-06-19 00:07:32,19.0,15.0,,MANDEN,2023-06-19 12:33:37,,2023-06-19 12:33:37,2023-06-19 12:31:47,2023-06-19 12:31:43,,2023-06-19 12:31:48,
222,2022-08-10,MANDEN,2.0,1.0,JL,yes,25.0,7.9,6.4,20.29,2.0,0.15,,2023-06-19 11:16:48,2023-06-19 00:00:19,33.5,36.0,0.0,,M,2023-06-19 00:05:53,2023-06-19 00:06:12,,,,,2023-06-19 00:05:57,30.0,2023-06-19 00:08:05,2023-06-19 00:08:05,19.0,15.0,"did NOT glow before ignition for data processing, note on board incorrect",MANDEN,2023-06-19 11:24:34,,2023-06-19 11:24:34,2023-06-19 11:22:26,2023-06-19 11:22:22,,2023-06-19 11:22:41,
223,2022-08-10,MANDEN,3.0,1.0,JL,yes,16.0,6.9,3.4,19.56,3.0,0.12,,2023-06-19 11:25:57,2023-06-19 00:00:07,34.8,34.0,0.0,,M,2023-06-19 00:05:39,2023-06-19 00:05:50,,,,,2023-06-19 00:05:45,25.0,2023-06-19 00:07:08,2023-06-19 00:07:08,19.0,15.0,,MANDEN,2023-06-19 11:32:58,,2023-06-19 11:32:58,2023-06-19 11:31:35,2023-06-19 11:31:29,,2023-06-19 11:31:40,
224,2022-08-10,MANDEN,4.0,1.0,JL,yes,14.0,6.2,5.9,19.74,3.0,0.13,,2023-06-19 11:34:27,2023-06-19 00:00:14,34.8,33.0,1.0,2023-06-19 00:00:53,0,,,,,,,,,2023-06-19 00:07:53,2023-06-19 00:07:53,19.0,15.0,,MANDEN,2023-06-19 11:42:06,2023-06-19 11:35:06,2023-06-19 11:42:06,,,,,
225,2022-08-10,MANDEN,5.0,1.0,JL,yes,15.0,6.1,4.2,19.0,4.0,0.16999999999999998,,2023-06-19 11:55:13,2023-06-19 00:00:12,36.0,32.0,0.0,,M,2023-06-19 00:05:37,2023-06-19 00:05:43,,,,,2023-06-19 00:05:40,24.0,2023-06-19 00:06:48,2023-06-19 00:06:48,19.0,15.0,,MANDEN,2023-06-19 12:01:49,,2023-06-19 12:01:49,2023-06-19 12:00:41,2023-06-19 12:00:38,,2023-06-19 12:00:44,
226,2022-11-22,QUEAGR,1.0,1.0,KF,no,25.0,16.0,11.0,41.03,6.0,0.2,,2023-06-19 13:46:50,2023-06-19 13:46:50,26.8,28.0,0.0,,1,2023-06-19 14:02:12,2023-06-19 14:03:19,2023-06-19 13:51:41,2023-06-19 13:51:53,,,2023-06-19 14:02:41,28.0,,2023-06-19 14:11:42,19.0,16.0,was glowing past end of video (14:11:42),QUEAGR,2023-06-19 14:11:42,,,2023-06-19 14:02:41,2023-06-19 14:02:12,2023-06-19 13:51:41,2023-06-19 14:03:19,2023-06-19 13:51:53
227,2022-11-22,QUEAGR,1.0,2.0,RD,no,25.0,19.5,12.0,29.55,4.0,0.37,,2023-06-19 14:12:34,2023-06-19 14:12:34,24.0,21.0,0.0,,0,,,,,,,,,,2023-06-19 14:46:16,19.0,16.0,,QUEAGR,2023-06-19 14:46:16,,,,,,,
228,2022-11-22,QUEAGR,1.0,3.0,RD,no,25.0,22.0,8.5,31.43,4.0,0.22999999999999998,,2023-06-19 14:47:24,2023-06-19 14:47:24,22.6,28.0,1.0,2023-06-19 15:00:09,0,,,,,,,,,2023-06-19 15:05:46,2023-06-19 15:05:46,19.0,16.0,,QUEAGR,2023-06-19 15:05:46,2023-06-19 15:00:09,2023-06-19 15:05:46,,,,,
229,2022-11-22,QUEAGR,1.0,4.0,RD,no,25.0,13.3,11.9,27.93,4.0,0.25,,2023-06-19 15:51:15,2023-06-19 15:51:15,21.8,31.0,0.0,,0,,,,,,,,,,2023-06-19 15:29:00,19.0,16.0,,QUEAGR,2023-06-19 15:29:00,,,,,,,
230,2022-11-29,QUEAGR,2.0,1.0,KF,no,25.0,10.0,7.0,25.93,1.0,0.18,,2023-06-19 13:39:35,2023-06-19 13:39:35,26.4,33.0,0.0,,1,2023-06-19 13:41:50,2023-06-19 13:42:11,,,,,2023-06-19 13:42:06,27.0,2023-06-19 13:44:05,2023-06-19 13:44:05,19.0,15.0,,QUEAGR,2023-06-19 13:44:05,,2023-06-19 13:44:05,2023-06-19 13:42:06,2023-06-19 13:41:50,,2023-06-19 13:42:11,
231,2022-11-29,QUEAGR,2.0,2.0,KF,no,25.0,23.0,23.0,47.5,6.0,0.16999999999999998,,2023-06-19 13:46:05,2023-06-19 13:46:05,24.6,34.0,0.0,,M,2023-06-19 14:03:58,2023-06-19 14:05:22,,,,,2023-06-19 14:04:04,82.0,2023-06-19 14:11:50,2023-06-19 14:11:50,19.0,15.0,,QUEAGR,2023-06-19 14:11:50,,2023-06-19 14:11:50,2023-06-19 14:04:04,2023-06-19 14:03:58,,2023-06-19 14:05:22,
232,2022-11-29,QUEAGR,2.0,3.0,KF,no,25.0,12.0,6.0,27.88,4.0,0.19,,2023-06-19 14:24:05,2023-06-19 14:24:05,21.7,34.0,0.0,,M,2023-06-19 14:39:06,2023-06-19 14:39:34,,,,,2023-06-19 14:39:07,44.0,2023-06-19 14:40:20,2023-06-19 14:40:20,19.0,15.0,,QUEAGR,2023-06-19 14:40:20,,2023-06-19 14:40:20,2023-06-19 14:39:07,2023-06-19 14:39:06,,2023-06-19 14:39:34,
233,2022-11-29,QUEAGR,2.0,4.0,RD,no,25.0,12.4,9.7,28.14,3.0,0.22999999999999998,,2023-06-19 14:44:13,2023-06-19 14:44:13,21.2,35.0,0.0,,M,2023-06-19 14:59:14,2023-06-19 15:00:06,,,,,2023-06-19 14:59:15,43.0,2023-06-19 15:03:31,2023-06-19 15:03:31,19.0,15.0,,QUEAGR,2023-06-19 15:03:31,,2023-06-19 15:03:31,2023-06-19 14:59:15,2023-06-19 14:59:14,,2023-06-19 15:00:06,
234,2022-11-29,QUEAGR,2.0,5.0,RD,no,25.0,21.0,16.4,37.6,9.0,0.21000000000000002,,2023-06-19 15:07:57,2023-06-19 15:07:57,20.8,35.0,0.0,,M,2023-06-19 15:09:30,2023-06-19 15:10:35,,,,,2023-06-19 15:10:20,50.0,2023-06-19 15:11:33,2023-06-19 15:11:33,19.0,15.0,sample ignited by pilot flame (but not intentional manual ignition),QUEAGR,2023-06-19 15:11:33,,2023-06-19 15:11:33,2023-06-19 15:10:20,2023-06-19 15:09:30,,2023-06-19 15:10:35,
235,2022-11-29,QUEAGR,2.0,6.0,RD,no,25.0,22.7,15.1,35.11,6.0,0.22000000000000003,,2023-06-19 15:14:44,2023-06-19 15:14:44,20.4,36.0,0.0,,M,2023-06-19 15:20:58,2023-06-19 15:21:55,,,,,2023-06-19 15:21:19,62.0,2023-06-19 15:24:32,2023-06-19 15:24:32,19.0,15.0,sample ignited by pilot flame (but not intentional manual ignition),QUEAGR,2023-06-19 15:24:32,,2023-06-19 15:24:32,2023-06-19 15:21:19,2023-06-19 15:20:58,,2023-06-19 15:21:55,
236,2022-11-29,QUEAGR,3.0,1.0,RD,no,25.0,16.8,10.9,25.41,3.0,0.12,,2023-06-19 15:38:16,2023-06-19 15:38:16,20.8,36.0,0.0,,1,2023-06-19 15:41:16,2023-06-19 15:41:34,,,,,2023-06-19 15:41:24,59.0,2023-06-19 15:42:24,2023-06-19 15:42:24,19.0,15.0,,QUEAGR,2023-06-19 15:42:24,,2023-06-19 15:42:24,2023-06-19 15:41:24,2023-06-19 15:41:16,,2023-06-19 15:41:34,
237,2022-11-29,QUEAGR,3.0,2.0,RD,no,25.0,16.9,11.2,29.8,7.0,0.195,,2023-06-19 15:46:24,2023-06-19 15:46:24,20.8,39.0,0.0,,M,2023-06-19 16:01:21,2023-06-19 16:02:02,,,,,2023-06-19 16:01:30,51.0,2023-06-19 16:04:13,2023-06-19 16:04:13,19.0,15.0,,QUEAGR,2023-06-19 16:04:13,,2023-06-19 16:04:13,2023-06-19 16:01:30,2023-06-19 16:01:21,,2023-06-19 16:02:02,
238,2022-11-29,QUEAGR,3.0,3.0,RD,no,25.0,24.5,9.7,32.09,4.0,0.11000000000000001,,2023-06-19 16:06:08,2023-06-19 16:06:08,20.5,37.0,0.0,,M,2023-06-19 16:21:05,2023-06-19 16:21:57,,,,,2023-06-19 16:21:15,53.0,2023-06-19 16:25:43,2023-06-19 16:25:43,19.0,15.0,,QUEAGR,2023-06-19 16:25:43,,2023-06-19 16:25:43,2023-06-19 16:21:15,2023-06-19 16:21:05,,2023-06-19 16:21:57,
239,2022-11-29,QUEAGR,3.0,4.0,RD,no,22.5,8.5,5.8,21.12,1.0,0.22000000000000003,,2023-06-19 16:28:50,2023-06-19 16:28:50,20.3,35.0,0.0,,M,2023-06-19 16:40:33,2023-06-19 16:41:19,,,,,2023-06-19 16:40:34,42.0,2023-06-19 16:43:21,2023-06-19 16:43:21,19.0,15.0,,QUEAGR,2023-06-19 16:43:21,,2023-06-19 16:43:21,2023-06-19 16:40:34,2023-06-19 16:40:33,,2023-06-19 16:41:19,
240,2022-12-20,QUEAGR,4.0,1.0,RD,no,25.0,16.5,13.3,29.66,8.0,0.22000000000000003,,2023-06-19 13:14:19,2023-06-19 13:14:19,44.4,29.0,0.0,,M,2023-06-19 13:26:04,2023-06-19 13:26:09,,,,,2023-06-19 13:26:04,24.0,2023-06-19 13:26:11,2023-06-19 13:26:11,19.0,15.0,,QUEAGR,2023-06-19 13:26:11,,2023-06-19 13:26:11,2023-06-19 13:26:04,2023-06-19 13:26:04,,2023-06-19 13:26:09,
241,2022-12-20,QUEAGR,4.0,2.0,RD,no,25.0,29.0,11.0,30.79,8.0,0.21000000000000002,,2023-06-19 13:28:55,2023-06-19 13:28:55,45.9,25.0,0.0,,M,2023-06-19 13:52:18,2023-06-19 13:53:14,2023-06-19 13:52:12,2023-06-19 13:52:15,,,,,,2023-06-19 13:53:40,19.0,15.0,taken out prior to end of glow,QUEAGR,2023-06-19 13:53:40,,,,2023-06-19 13:52:18,2023-06-19 13:52:12,2023-06-19 13:53:14,2023-06-19 13:52:15
242,2022-12-20,QUEAGR,4.0,3.0,RD,no,24.0,19.4,10.2,28.35,7.0,0.225,,2023-06-19 13:55:43,2023-06-19 13:55:43,24.5,36.0,0.0,,0,,,,,,,,,,2023-06-19 14:13:52,19.0,15.0,,QUEAGR,2023-06-19 14:13:52,,,,,,,
243,2022-12-20,QUEAGR,4.0,4.0,RD,no,25.0,16.1,12.1,30.22,7.0,0.265,,2023-06-19 14:15:57,2023-06-19 14:15:57,21.8,38.0,0.0,,M,2023-06-19 14:17:11,2023-06-19 14:17:31,,,,,2023-06-19 14:17:25,12.0,,2023-06-19 14:40:03,19.0,15.0,ignited by sample touching pilot flame (not intentional manual ignition),QUEAGR,2023-06-19 14:40:03,,,2023-06-19 14:17:25,2023-06-19 14:17:11,,2023-06-19 14:17:31,
244,2022-12-20,QUEAGR,4.0,5.0,RD,no,25.0,20.4,11.0,25.71,7.0,0.215,,2023-06-19 14:41:46,2023-06-19 14:41:46,20.8,38.0,0.0,,M,2023-06-19 14:59:53,2023-06-19 15:01:09,,,,,2023-06-19 15:00:09,63.0,2023-06-19 15:01:40,2023-06-19 15:01:40,19.0,15.0,,QUEAGR,2023-06-19 15:01:40,,2023-06-19 15:01:40,2023-06-19 15:00:09,2023-06-19 14:59:53,,2023-06-19 15:01:09,
245,2023-01-03,QUEAGR,5.0,1.0,RD,no,25.0,19.4,15.3,37.91,3.0,0.24,,2023-06-19 13:35:43,2023-06-19 13:35:43,30.5,44.0,0.0,,M,2023-06-19 13:55:18,2023-06-19 13:56:27,,,,,2023-06-19 13:55:40,38.0,2023-06-19 13:58:20,2023-06-19 13:58:20,19.0,15.0,,QUEAGR,2023-06-19 13:58:20,,2023-06-19 13:58:20,2023-06-19 13:55:40,2023-06-19 13:55:18,,2023-06-19 13:56:27,
246,2023-01-03,QUEAGR,5.0,2.0,RD,no,25.0,19.2,16.0,37.4,5.0,0.195,Y shaped,2023-06-19 14:01:14,2023-06-19 14:01:14,23.7,44.0,0.0,,M,2023-06-19 14:15:32,2023-06-19 14:15:49,2023-06-19 14:08:24,2023-06-19 14:08:34,,,2023-06-19 14:15:34,30.0,2023-06-19 14:18:33,2023-06-19 14:18:33,19.0,15.0,ignited by sample touching pilot flame; max flame height from MANUAL second ignition,QUEAGR,2023-06-19 14:18:33,,2023-06-19 14:18:33,2023-06-19 14:15:34,2023-06-19 14:15:32,2023-06-19 14:08:24,2023-06-19 14:15:49,2023-06-19 14:08:34
247,2023-01-03,QUEAGR,5.0,3.0,RD,no,25.0,16.2,9.8,29.0,0.0,0.24500000000000002,,2023-06-19 14:19:38,2023-06-19 14:19:38,22.1,44.0,0.0,,M,2023-06-19 14:21:10,2023-06-19 14:21:46,,,,,2023-06-19 14:21:33,21.0,2023-06-19 14:22:44,2023-06-19 14:22:44,19.0,15.0,ignited by sample touching pilot flame (but not intentional manual ignition),QUEAGR,2023-06-19 14:22:44,,2023-06-19 14:22:44,2023-06-19 14:21:33,2023-06-19 14:21:10,,2023-06-19 14:21:46,
248,2023-01-03,QUEAGR,5.0,4.0,RD,no,25.0,11.1,6.6,28.24,5.0,0.22999999999999998,,2023-06-19 14:24:02,2023-06-19 14:24:02,22.1,44.0,0.0,,M,2023-06-19 14:38:58,2023-06-19 14:39:34,,,,,2023-06-19 14:39:17,38.0,2023-06-19 14:40:25,2023-06-19 14:40:25,19.0,15.0,,QUEAGR,2023-06-19 14:40:25,,2023-06-19 14:40:25,2023-06-19 14:39:17,2023-06-19 14:38:58,,2023-06-19 14:39:34,
249,2023-01-03,QUEAGR,5.0,5.0,RD,no,25.0,14.2,12.2,26.87,3.0,0.1,,2023-06-19 14:42:12,2023-06-19 14:42:12,22.1,42.0,0.0,,M,2023-06-19 14:57:16,2023-06-19 14:58:33,,,,,2023-06-19 14:57:19,28.0,2023-06-19 15:00:49,2023-06-19 15:00:49,19.0,15.0,,QUEAGR,2023-06-19 15:00:49,,2023-06-19 15:00:49,2023-06-19 14:57:19,2023-06-19 14:57:16,,2023-06-19 14:58:33,
250,2023-01-03,QUEAGR,6.0,1.0,RD,no,25.0,10.0,8.5,24.49,1.0,0.13,,2023-06-19 15:02:49,2023-06-19 15:02:49,21.5,42.0,1.0,2023-06-19 15:06:19,M,2023-06-19 15:17:57,2023-06-19 15:18:28,,,,,2023-06-19 15:18:16,20.0,2023-06-19 15:19:30,2023-06-19 15:19:30,19.0,15.0,,QUEAGR,2023-06-19 15:19:30,2023-06-19 15:06:19,2023-06-19 15:19:30,2023-06-19 15:18:16,2023-06-19 15:17:57,,2023-06-19 15:18:28,
251,2023-01-03,QUEAGR,6.0,2.0,RD,no,25.0,22.4,15.3,35.54,7.0,0.11000000000000001,,2023-06-19 15:21:15,2023-06-19 15:21:15,21.3,42.0,0.0,,M,2023-06-19 15:36:36,2023-06-19 15:37:18,,,,,2023-06-19 15:36:47,58.0,2023-06-19 15:40:14,2023-06-19 15:40:14,19.0,15.0,,QUEAGR,2023-06-19 15:40:14,,2023-06-19 15:40:14,2023-06-19 15:36:47,2023-06-19 15:36:36,,2023-06-19 15:37:18,
252,2023-01-03,QUEAGR,6.0,3.0,RD,no,23.0,22.8,13.4,28.52,2.0,0.12,,2023-06-19 15:41:25,2023-06-19 15:41:35,20.9,42.0,1.0,2023-06-19 15:50:21,0,,,,,,,,,2023-06-19 16:05:06,2023-06-19 16:05:06,19.0,15.0,,QUEAGR,2023-06-19 16:04:56,2023-06-19 15:50:11,2023-06-19 16:04:56,,,,,
253,2023-01-03,QUEAGR,6.0,4.0,RD,no,25.0,21.5,8.2,26.69,3.0,0.13,,2023-06-19 16:06:38,2023-06-19 16:06:38,20.6,42.0,1.0,2023-06-19 16:08:19,M,2023-06-19 16:23:43,2023-06-19 16:24:39,,,,,2023-06-19 16:23:46,48.0,2023-06-19 16:27:15,2023-06-19 16:27:15,19.0,15.0,,QUEAGR,2023-06-19 16:27:15,2023-06-19 16:08:19,2023-06-19 16:27:15,2023-06-19 16:23:46,2023-06-19 16:23:43,,2023-06-19 16:24:39,
254,2023-01-03,QUEAGR,6.0,5.0,RD,no,25.0,21.3,10.0,30.61,3.0,0.125,,2023-06-19 16:28:34,2023-06-19 16:28:34,19.8,44.0,1.0,2023-06-19 16:31:41,M,2023-06-19 16:44:11,2023-06-19 16:44:32,,,,,2023-06-19 16:44:14,40.0,2023-06-19 16:46:01,2023-06-19 16:46:01,19.0,15.0,,QUEAGR,2023-06-19 16:46:01,2023-06-19 16:31:41,2023-06-19 16:46:01,2023-06-19 16:44:14,2023-06-19 16:44:11,,2023-06-19 16:44:32,
255,2023-01-06,QUEAGR,7.0,1.0,RD,no,25.0,22.0,18.5,34.68,10.0,0.275,,2023-06-19 13:27:46,2023-06-19 13:27:46,45.2,26.0,0.0,,M,2023-06-19 13:38:09,2023-06-19 13:38:16,,,,,2023-06-19 13:38:12,31.0,2023-06-19 13:45:13,2023-06-19 13:45:13,19.0,15.0,ignited by sample touching pilot flame (not intentional manual ignition),QUEAGR,2023-06-19 13:45:13,,2023-06-19 13:45:13,2023-06-19 13:38:12,2023-06-19 13:38:09,,2023-06-19 13:38:16,
256,2023-01-06,QUEAGR,7.0,2.0,RD,no,25.0,16.6,8.9,26.42,7.0,0.26,,2023-06-19 13:48:10,2023-06-19 13:48:10,31.4,35.0,1.0,2023-06-19 13:53:27,0,,,,,,,,,,2023-06-19 14:04:34,19.0,15.0,"glowed past end, clapped at 14:04:34 for glow end time, but can still see stem glowing",QUEAGR,2023-06-19 14:04:34,2023-06-19 13:53:27,,,,,,
257,2023-01-06,QUEAGR,7.0,3.0,RD,no,25.0,18.6,12.3,28.58,6.0,0.22999999999999998,,2023-06-19 14:07:23,2023-06-19 14:07:23,22.7,40.0,0.0,,M,2023-06-19 14:22:22,2023-06-19 14:23:01,2023-06-19 14:08:05,2023-06-19 14:08:23,,,2023-06-19 14:22:23,53.0,2023-06-19 14:26:16,2023-06-19 14:26:16,19.0,15.0,first ignited by sample touching pilot flame (fh = 25 @ 14:08:19); second ignition is manual,QUEAGR,2023-06-19 14:26:16,,2023-06-19 14:26:16,2023-06-19 14:22:23,2023-06-19 14:22:22,2023-06-19 14:08:05,2023-06-19 14:23:01,2023-06-19 14:08:23
258,2023-01-06,QUEAGR,7.0,4.0,RD,no,25.0,13.7,10.2,27.74,5.0,0.26,,2023-06-19 14:28:07,2023-06-19 14:28:07,21.2,39.0,1.0,2023-06-19 14:30:23,M,2023-06-19 14:43:09,2023-06-19 14:44:01,,,,,2023-06-19 14:43:27,54.0,,2023-06-19 14:48:16,19.0,15.0,"glowed past end, clapped at 14:48:16 for glow end time, but can still see stem glowing",QUEAGR,2023-06-19 14:48:16,2023-06-19 14:30:23,,2023-06-19 14:43:27,2023-06-19 14:43:09,,2023-06-19 14:44:01,
259,2023-01-06,QUEAGR,7.0,5.0,RD,no,25.0,19.1,11.9,32.88,7.0,0.205,,2023-06-19 14:50:06,2023-06-19 14:50:06,20.8,32.0,0.0,,M,2023-06-19 14:52:02,2023-06-19 14:52:10,,,,,2023-06-19 14:52:07,28.0,2023-06-19 14:56:52,2023-06-19 14:56:52,19.0,15.0,ignited by sample touching pilot flame (not intentional manual ignition),QUEAGR,2023-06-19 14:56:52,,2023-06-19 14:56:52,2023-06-19 14:52:07,2023-06-19 14:52:02,,2023-06-19 14:52:10,
260,2023-01-06,QUEAGR,8.0,1.0,RD,no,25.0,23.0,13.1,31.09,9.0,0.21000000000000002,,2023-06-19 15:12:02,2023-06-19 15:12:02,21.0,32.0,1.0,2023-06-19 15:25:02,M,2023-06-19 15:29:40,2023-06-19 15:30:24,,,,,2023-06-19 15:29:46,54.0,2023-06-19 15:34:07,2023-06-19 15:34:07,19.0,15.0,,QUEAGR,2023-06-19 15:34:07,2023-06-19 15:25:02,2023-06-19 15:34:07,2023-06-19 15:29:46,2023-06-19 15:29:40,,2023-06-19 15:30:24,
261,2023-01-06,QUEAGR,8.0,2.0,RD,no,24.0,14.5,7.0,23.94,7.0,0.22999999999999998,,2023-06-19 15:35:27,2023-06-19 15:35:27,20.9,33.0,0.0,,M,2023-06-19 15:53:36,2023-06-19 15:53:52,,,,,2023-06-19 15:53:40,33.0,2023-06-19 15:56:43,2023-06-19 15:56:43,19.0,15.0,,QUEAGR,2023-06-19 15:56:43,,2023-06-19 15:56:43,2023-06-19 15:53:40,2023-06-19 15:53:36,,2023-06-19 15:53:52,
262,2023-01-06,QUEAGR,8.0,3.0,RD,no,25.0,19.6,6.9,25.94,8.0,0.3,Y shaped,2023-06-19 15:57:40,2023-06-19 15:57:40,20.8,30.0,0.0,,M,2023-06-19 16:13:05,2023-06-19 16:14:40,,,,,2023-06-19 16:13:37,35.0,2023-06-19 16:23:01,2023-06-19 16:23:01,19.0,15.0,,QUEAGR,2023-06-19 16:23:01,,2023-06-19 16:23:01,2023-06-19 16:13:37,2023-06-19 16:13:05,,2023-06-19 16:14:40,
263,2023-01-06,QUEAGR,8.0,4.0,RD,no,25.0,16.0,8.2,28.17,10.0,0.31,,2023-06-19 16:24:15,2023-06-19 16:24:15,20.5,36.0,1.0,2023-06-19 16:28:38,M,2023-06-19 16:42:16,2023-06-19 16:43:15,,,,,2023-06-19 16:42:28,55.0,2023-06-19 16:45:33,2023-06-19 16:45:33,19.0,15.0,,QUEAGR,2023-06-19 16:45:33,2023-06-19 16:28:38,2023-06-19 16:45:33,2023-06-19 16:42:28,2023-06-19 16:42:16,,2023-06-19 16:43:15,
