"","species","ignition","prop_ig","fh","fd","temp_change","heat_flux_change","r_fh","r_fd","r_temp_change","r_heat_flux_change"
"154","SALLEU","M",0.375,-0.331435282660181,1.11094550046439,0.833076029800905,-0.204462719249602,-0.925406088876683,1.09338357892592,0.639296009068797,-1.28122185133505
"155","SALLEU","M",0.375,-0.0985225429277525,-0.22913017711963,0.165615967504345,-0.618715147113424,-0.807603665963638,-0.354710638280295,-0.0816095193628655,-1.85597470826473
"156","SALLEU","1",0.375,0.522578096358724,2.77008681556842,1.09338545409656,0.872882100799176,-0.412821615677984,2.4321309205743,0.74108074567559,-0.679937625973133
"157","SALLEU","M",0.375,-0.952535921946657,-0.80344832465564,-0.348328280464007,-0.378869924917737,-1.48160319244905,-0.740454047153839,-0.470264021138931,-1.30278289606913
"158","SALLEU","1",0.375,-0.409072862570991,-0.484382687135634,-0.108042658037244,-0.621857263200174,-0.812299193499655,-0.30330034513161,-0.171550728106844,-1.37030790088127
"159","SALLEU","1",0.375,0.522578096358724,1.17475862796839,-0.401725085447729,0.0212961841984161,-0.234758785463468,1.02354664893128,-0.629645903034638,-1.22089729882934
"160","SALLEU","1",0.375,0.910765995912772,-0.22913017711963,1.88766292822947,0.802181600923079,0.0948984445214014,-0.435266837320571,1.6325664498959,-0.521622269765277
"161","SALLEU","1",0.375,-0.176160122838562,-0.101503922111627,-0.395050484824765,-0.16488120974319,-0.656300077388544,-0.0595641057226264,-0.878979080547951,-1.03659787965859
"162","SALLEU","1",0.375,-0.525529232437205,0.34518797041638,1.17348066157215,-0.680534481745129,-1.25247351033722,0.155528714564586,0.57496136303387,-1.89637495296275
"163","SALLEU","1",0.375,-0.253797702749372,-0.292943304623631,0.299107979963657,-0.337987004335123,-0.7875907710711,-0.301351112634803,-0.209731638110636,-1.28451319627275
"164","SALLEU","1",0.375,-0.176160122838562,-0.675822069647637,-0.0145982493157258,-0.292139840697697,-0.944570376911472,-0.792248417280998,0.401167129038759,-1.35936510474191
"165","SALLEU","1",0.375,0.367302936537105,-0.165317049615629,-0.72210591535008,0.208127808937715,-0.435250208117826,-0.313782794594554,-0.322193005764482,-0.906703514575181
"166","SALLEU","M",0.375,0.289665356626295,2.00432928552041,-0.969066138399807,0.159716259737774,-0.72554922079665,1.65630386564625,-0.667891462860416,-1.25163280560865
"167","SALLEU","1",0.375,0.134390196804676,-0.484382687135634,-0.421748887316627,-0.505854822738842,-0.490967182906009,-0.295977054309767,-0.317291579826283,-1.16527419206626
"168","SALLEU","M",0.375,-0.0985225429277525,-0.22913017711963,-0.234860069873591,-0.321656381720466,-0.864353529604465,-0.172543779086942,-0.195624348175238,-1.17694068143333
"169","SALLEU","M",0.375,-0.952535921946657,0.153748587904377,-0.334979079218075,-0.238274860528471,-1.85591398211094,0.0812619852020761,-0.359606160274379,-1.28534357124376
"170","SALLEU","1",0.375,1.06604115573439,-0.420569559631633,-0.408399686070696,-0.188627900568674,0.301185680217164,-0.363067750246215,-0.368711036693232,-1.04255202715386
"171","SALLEU","M",0.375,0.833128416001962,3.66347060062444,-0.248209271119521,0.573960017153824,-0.604829759560814,3.08933857662587,-0.521040720328677,-1.21848356752831
